0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,label,target
1.7121158155517824,2.40158298281254,,,1.8221191080384729,,1.6515379165190074,3.1582724641531126,1.4393312941081706,,,,,0.9711831012277778,,,,,,,,,,1.0929940333704364,2.3336757608293164,1.462386114784724,0.9544179642314884,,1.5360833319239178,,1.4331845947130968,,0.3026241702690375,,0.157752289335718,,,,0.2786054741245141,,,,,,,,,,0.7503175527045516,0.7035567840648811,0.9430838300305744,,,2.157075072760355,,-0.2924869198029269,1.1019857247134677,,,,0.5024800967248468,,-0.9999999999999998,,,,,,0.3890633804359779,0.6181148944295065,,,0.7672289002342523,1.0288168987722222,-0.3637692239079733,0.1244951163425679,,2.3098812897783,,0.3828733939290021,,,,,0.4273699972458615,-0.7295653400315818,,,,,,,1.1609268092183018,,,,0.8823150766199779,0.6118935689502284,,1.6280553929628847,,1.1118704571375764,,,,1.1071285281804193,,,,0.5874203599510402,,0.6224131783458413,,,,1.0734265497353148,-0.0358041994842972,,,0.7377917777561804,,0.2507482799595647,1.90317189283975,,,1.044545218956716,,0.6687194822281324,2.260322882527217,0.8230979436354163,-0.5315165695364803,,,,0.77068677133319,,,,,,,,,,0.9264731624064092,,1.2410697992673243,1.5185777057866494,0.6347612390355737,0.8028981615028387,,1.4214601589168554,,1.0966292448299686,,0.7242750523770451,,,,,-0.7585510671822036,,,,,,,,,1.4907909446138703,1.3592319826526704,0.775184390672562,,,,2.426132151196353,1.5637798677988877,2.154730996069233,,,,1.508950157553106,,0.9170232529359597,,,,,,1.4051963362286313,0.7783952023488134,,,1.8530306519314272,,1.5340392837701926,,2.026181822241734,2.8622762136911746,,,CANDIDATE,KIC 3453214
3.1350976871356195,,,,,,1.975807654834893,,3.355543346920468,2.877516644031743,,1.8925196615009023,1.401788062203071,2.853076022552126,,2.342161721376814,,,2.949993073105783,,,1.8192376533057668,,,,2.272871371235309,0.9615199042032488,,,,2.290135768764198,,1.9060340018025768,,,,1.0774780040595933,3.564594730148808,,,,0.9250503652123148,0.0034889716696546,,1.751515397447546,0.8749579140605737,,0.2705291580016188,,,,0.9487237257724008,-0.611553269792942,,,,0.2016624031942588,,-0.0698846458788116,,,,1.7208600784721133,-0.0432633625282194,,,,0.7802331679178269,0.3587135651212221,,,0.8415609082506382,,0.4747747469961719,0.3431318357587902,,,,-0.8646958739070469,,,,-0.8156963065758169,,,,,,,,,,1.3388526483307812,-0.1491540346547573,,,0.5318978062846482,1.0,,,-0.6176837507967883,0.4833497090535636,,,,0.2984568889213084,,,,,,,,0.2042252863017788,,,,0.6577524453052472,,,,0.8997831835970331,0.8626816623612525,,,0.6035504582301299,-0.046654038032964,,,-0.3049902440451257,,,,,,,0.4838380863116518,,,,,0.9362808550300034,-1.0,,,2.0217263922057462,1.813193584695949,0.6390687461459774,,0.2707907623586224,0.3675666320378886,1.40847686489109,,,,2.230264488555415,,,2.097603349700233,,,1.2605330992022763,,0.9590438513662388,,,,-0.1709982114575958,2.3332585836925013,,,,,1.8723499931551264,2.130708025636835,,,2.5965808789912197,,1.5016132632875254,,2.4607384849656846,1.6623174422007985,2.976908324913701,,,,1.965220703020345,,2.3207238436119044,,,,2.1603963370683013,2.3040664302045784,,,,3.076393936686096,,,CANDIDATE,KIC 10811496
2.4662388563151647,,,,-0.2892290274423728,,,,,,2.4047041788294283,,,,,,,,,,,2.679442648329864,,,,2.501426618360852,,2.7244472454963238,-0.1417933028965921,,,,,2.5919255956935308,,,,,,,2.697157968245489,,,,,,0.7086337046591529,,2.310163130250505,0.7439251374118596,,,0.515778121804099,,,,,,,,,,,,,,,,,0.8617910653439871,1.679554555582823,,,,0.1176962625860819,1.1926801871770925,1.0,,1.3688002393356644,,,,,,,,0.9496599558410131,,-1.0,,0.9057701386277424,,,,,,,1.9640885093664784,,1.6352740158660273,,,,,-0.1033387534962648,-0.6933934430084034,,,,,,,,,0.3075415493741488,,,,,,,0.6936630392981605,0.69181820300437,,,,,,0.9906562886515308,,1.7216924502921471,,,0.2654611563973685,,,,,,,,1.645483295295271,,,1.5992925727737384,0.1204042645159797,,,,0.7197594150852278,,,,,,3.655714152337266,,,,,,,,,,,1.9392513333026664,,,,1.8552402512466384,,3.4662573351945545,2.7661586590743257,,,,,0.5460855649442615,,,,,,,0.9395106559242196,,,,,1.4719210689109643,,,0.2737686980903902,2.076508948652376,,,0.3898140937473977,,,,CANDIDATE,KIC 4544670
4.196251711222167,3.480935835476188,4.349261288159932,4.378615497471792,4.163151394793962,4.068360543223814,3.210678587988713,3.768605357722504,3.831107503203249,3.183703248945504,3.4174210246190584,2.712328890966792,4.135216558646464,2.912737051899493,3.511377844947309,3.153976916626742,2.787011202021594,2.9292549699795303,2.373860679475937,3.045546055362715,2.1860571617423767,2.233933196328514,2.306105525678798,2.1282606946395752,2.1023959859547388,2.2744062100413367,4.031247667938958,1.7624946457216504,2.6136109236948624,1.4027092504919374,1.4800453227886097,2.221217587135757,2.1018295073158213,1.4837130701367365,1.5250145616315598,1.5421752737197374,2.0505754261482494,2.0036211193925904,0.9770336886903104,1.586450022439959,1.6608544383658357,1.2108271447168009,1.2072982871406075,0.9012894045049714,1.3944437600839632,0.7470252266850084,1.817617153803035,0.6401922366459101,1.5400851394454227,-0.160736209469368,1.0426359014769426,0.9297304904822986,0.9358852285862372,1.055664543725407,1.0913801813001942,2.4675767928944845,0.2816237574053938,0.0046401404561204,,0.0654983620963968,0.7441582098780737,0.8435192898490367,-0.0442575619040395,0.5169212589542731,0.2279446455683152,0.5992294249499808,0.183998920310801,0.3911284915234299,0.3201369839948689,0.2826232704788755,0.3925137517541236,-0.0129848914338157,0.4161962279879685,0.2620297877293972,0.3490608350356604,0.1011683881643108,-0.9970602717465238,0.0572143717608516,-0.0495519780744613,-0.1677883132846906,0.0208956525537318,-0.8364407060162649,-0.088537376914918,0.3469528169112861,-0.2248048149477959,-0.1684755738896413,-0.0960977019663826,1.0229663113096894,-0.1286834533658791,-0.7335275421357197,-0.2962214116987738,-0.0456923942815945,0.0542778783526651,-0.3596054681640814,-0.3698612452550636,-0.432392414601414,-0.0956431605747589,-0.4850446413911571,-0.2108075465933883,-0.3279098904327393,-0.6311377738509236,0.2254173027438883,-0.461674310916391,-0.1292531140588655,0.743544828332817,-0.2440426072364381,-0.4230728059462048,-0.1660167952728082,-0.3346182958994521,-0.4855047328809099,-0.8920658762008742,-0.1346053709613284,0.2830751554213954,0.1986468109282304,0.0399213374835415,0.3322790190446446,0.194457014450167,-0.3774505820501332,-0.9999999999999998,-0.4010936059030434,0.6845108332792085,0.0165250586697924,0.0803095899695492,0.0367060623194485,-0.440335327594554,0.5244710858653449,0.1229796861154107,0.2130614135375955,,0.0519539396933537,-0.195846304449784,0.1872392074836896,-0.1104336590908223,-0.0220144164855788,0.1598262244649285,-0.0235297649913499,0.5230966571151406,0.5660677802386217,0.4860419023625376,0.5521739073681569,0.5866466290659295,0.1639048796264982,0.0043577973030469,0.5969255353138292,0.5090851302211201,0.5049656468801044,-0.1868101739883585,1.06982762674516,1.0340713773887804,1.0850797340420546,0.7601134775840908,2.197752769517768,1.1271579574157593,0.5784116221394335,0.7919990453770531,1.8447400807465917,1.4896404787554902,1.1009221246159222,1.170801656645716,1.786755641798524,1.658592329304884,0.0377999893257999,2.3927978411519844,1.5385850366350815,1.5454174835202117,,1.9034935396163704,1.6297063804813747,1.4729454890027758,1.6475347385433547,1.958858727005684,1.386944562744706,2.3787325722568,2.032423587855256,2.409264685096532,2.307765033343017,2.3275478518296038,2.256720151160585,2.757915603382753,2.834362896509096,2.622921582753058,3.174488903892045,2.39808407464335,2.406849890736549,3.1962016513087272,2.9810694609017654,3.2337604508293865,3.044545450762969,4.080525174722856,3.4319907977333792,3.1095663130708924,3.3971115502760383,2.961976400990636,3.743656667848046,5.202181948217703,3.873728181630623,4.341342070418985,3.9395257596550666,4.154004788927502,3.666069818210581,4.39053904899877,CANDIDATE,KIC 3115833
1.5890867256532206,1.931679721351464,1.769913892824961,,1.4440452747707055,0.84690061312094,1.364354459629085,1.1293988260808965,1.1488061275233303,1.1942020710110242,0.9352708542258156,1.3540992293509948,1.473789796601736,,-0.0911305826280264,0.8007293431959063,1.6554222208414413,1.6225248813110065,,0.9896232988267004,,1.0147601326940023,,-0.430455831663219,,1.6739923609657272,-0.0810684449122762,1.9569537915752744,1.6703789839832306,0.5454507882492592,,,0.9989837190885488,-0.4861773618614353,0.8282776171758923,0.9555782252974524,,0.8607466166266766,,1.0195308855533112,0.353131096221833,,,1.3826273821534043,0.9745416501127308,1.9183931729995332,0.4634178739594978,1.3516729909293468,1.1619366003170088,1.5807078994155708,1.0922755796471342,-0.1581845018234977,0.9939916182147526,1.2653448982736744,,1.1635340982718283,,0.8499897171991383,0.5779691255381605,,0.4698429434060488,1.0076144504332596,,1.863290826587633,-0.0439429724701243,1.037047380718696,-0.2380059660502169,,,-0.4823697405977756,0.5414451845345972,1.2811053055904524,,1.1311024213867455,1.0091726031677553,0.0736186923185102,0.5721377363708324,1.174472762380804,,-0.6409282466546962,,0.7471252582757273,-0.608467363840189,1.2294670294250911,0.7699959227439332,,0.2864604238120996,1.2007054966293245,,,1.3866397187893411,,0.6413145550022497,-0.0016260029620696,,1.622238114489639,1.2722865089933322,0.285566381748793,0.6165714198874865,1.3869852524152368,0.428987566112594,0.453022437084404,0.5293307882866363,,-0.0608896893363699,,,1.5015038907123732,,0.5723589352346848,1.5281054156022924,1.2539378206010012,1.7528476702412847,2.0658980223240078,1.013582365181786,1.1226448137685656,,,0.8483813718726372,1.8039759016329755,,-0.5372088328556013,1.3992116330469824,1.2450761549880942,-0.1073494465795863,,,,1.1039027799945316,0.2445644044595416,1.0624429523311192,0.4595564074149156,1.614170232366748,,0.907887544252258,1.0877274257961185,,0.2506591694501362,0.4618939733869373,0.3542156113370656,0.7423971605969426,0.5802775075423566,1.336800714669385,-0.5832468550702283,,1.619653762396534,1.8376609510286923,1.323506787105671,-1.0,,0.7335844767194953,,1.0010162809114511,1.6001803601088571,,0.4953503609945207,,1.563768561129194,2.0170425951646918,,0.7266068590985186,1.349264500520532,0.4635740689836515,,0.4388761366098267,2.652130555177977,-0.2981278556772393,0.0062961132554886,0.1970758937040869,0.7184587610311597,0.8578909876246372,0.4665834776252686,1.5495835021405926,,1.59579966968051,0.7280469367716412,0.8495717494851401,0.3088145729004423,,1.2104113294705985,,1.467976350131651,,1.062619329324873,,1.6761326772739595,0.3938821653479436,-0.2289649377829865,1.7514048896538357,1.3465191717581713,0.957781020375448,,0.7389090606784225,2.083465008264368,,1.1619973240197226,,0.8548583189125392,,,1.1319412399536777,CANDIDATE,KIC 11918099
2.857833662190884,,1.094197159967354,,,,,,,0.7933757461830373,,,,2.7108725996190506,,0.7386818340515358,,,1.4295216684980594,,,,,,,,,,0.4042135755081036,,,,,,,1.5341003521659933,,1.2981115935643883,,2.398235660999045,,,,,,-1.0,,,,,,,,,,,1.8830639603609132,,,,,,2.177040090503037,,,-0.0258620725953118,,,1.6722191222257474,,,,0.7437748621852787,,,0.4165453379942011,,,,,,,,-0.216368807278461,,2.3915482764875344,,,,,,,0.7149426785809401,,,,,,-0.3601924479143381,,,,,,,0.3055201706971853,,0.1030082546541263,,,,1.083158137090049,-0.6705270903822036,,,,,,,,,,0.8435218910547104,,,,1.9302151875126627,,,1.4397446561819311,,,,,0.738738197590595,,,,0.3654926785460887,,,-0.8617235931607181,1.0810091017757864,,,,,,,,,3.1886401365628187,1.9872561556549144,,0.3564725397428302,,,,,,,2.5496673804258023,,,1.4016576605789668,,,2.188361165354143,,2.135631158145294,0.1982872659801248,,,,,,,,,0.0184252359597875,,,,,,,,0.8763541111707054,,1.3149473992375365,,1.0,,,,,-0.7983997052309757,,,,,CANDIDATE,KIC 11818800
1.918780916637176,1.9030266768774984,1.923230295949984,1.9067091147873048,1.910604813259985,1.9581103399158124,1.915412518416008,1.9166142491727487,1.958678531493339,1.9157320210862687,1.983186021656944,1.9386868066760128,1.9532920644485308,1.9313162296640165,1.8448369621476688,1.854777739096005,1.920701699192048,1.9116414835971551,1.950644818174665,1.9183484487693665,1.87278594881388,1.9327083866905708,1.8868792461331232,1.845760765616115,1.9446754514134572,1.888513283042021,1.9218166741521845,1.9171607943627365,1.8743416604404743,1.8720858897859949,1.8360215382923788,1.80226117093465,1.8060208288307664,1.7675720777742652,1.7765511484284906,1.7608706198079216,1.739608635203744,1.677412662611046,1.693910454238603,1.662957852300154,1.645956352044438,1.5993732585578329,1.5351897834239343,1.4167777887903643,1.3875673320747988,1.3120188695105082,1.2713547117127932,1.2180043268225538,1.0981350528254334,1.096354980507502,0.9813797431889252,0.9214260543749236,0.8235155064569294,0.7474125519999661,0.6662692606543028,0.5935933539609343,0.4879113181544501,0.5261336013509159,0.3960650683163833,0.2972874772255666,0.2720457854096789,0.0847769723906259,0.1218245203026109,0.0445658693289253,-0.0162150273653762,-0.1267552524668775,-0.1330302269927366,-0.2664402187640984,-0.2974616455812029,-0.3161983109700694,-0.4225192781184894,-0.4171804102347611,-0.4791580947361915,-0.5699264399437349,-0.5647029415130451,-0.6298919815169821,-0.6200927606455431,-0.6897206623983152,-0.7524913443029162,-0.7311915901265584,-0.6257006387211455,-0.7606896400651755,-0.7629753262918224,-0.7858752501863273,-0.7328069748507822,-0.8459360613192384,-0.8954270212628155,-0.8639873204920017,-0.8137818022133587,-0.8896329014276136,-0.8523800922622098,-0.907030067992882,-0.8805890332466848,-0.945690724659199,-0.8689094883664721,-0.9136550968975252,-0.933577795233476,-0.8519662709954778,-0.9121285515674464,-0.8684195304853406,-0.8691153791571153,-0.8968163207049586,-1.0,-0.977313621918517,-0.9587034265490132,-0.9259253021778182,-0.9499818814479056,-0.8740654699603234,-0.91666349377413,-0.8582830177503691,-0.8832791407028147,-0.8818463425580019,-0.8600576022751585,-0.8652695354493138,-0.8814782284104634,-0.8180717481978477,-0.8386057382171557,-0.7725976377127382,-0.7981576672310606,-0.8210119518557384,-0.7049449866299924,-0.7400167695541842,-0.7201054584491351,-0.6786402265729956,-0.6167364087741256,-0.4989174733423758,-0.5414738568469584,-0.5971236185926865,-0.4859175250509404,-0.4655303904264267,-0.4136140258063541,-0.3578891944918141,-0.243758853504844,-0.1402269708929473,-0.2171626603638614,0.0125179841128655,-0.0323475103571606,0.007622278006119,0.0459635563873017,0.20163182879789,0.2009211032726665,0.2836266342704193,0.396804484555889,0.4839636075326434,0.5767414742417636,0.6047369398561357,0.818477583798362,0.8325753121594821,0.82148438566171,0.9305251551105216,1.0,1.1173983684722242,1.111420619545842,1.202570598957484,1.2795377571669873,1.3227034987635822,1.3799529948180345,1.4497271494575616,1.542227485647802,1.637579861298612,1.6151470952149911,1.6173021037668445,1.6956890359891497,1.7242950437955973,1.7615557475567525,1.7942527557225674,1.7529791836897255,1.836894856142606,1.8769484590495955,1.942086194366773,1.8893827531412544,1.8788703133333815,1.7912599343571909,1.8962840856635184,1.9166471370583384,1.877251736306881,1.9425285758415431,1.9618874003579616,1.9723577903009988,1.8373828029246984,1.94102184029784,1.8790031179818296,1.920985374470367,1.9478046969366136,1.9225578818117484,1.9032264383174835,1.926266853435616,1.9558789943298425,1.905691397795627,1.90602988908959,1.876074880173741,1.9145135794561317,1.8658455679657435,1.9021209674849933,1.9477222846357165,1.9121780538610185,1.8570001654602095,1.8995935720904675,1.8986311581173665,1.9037613939750797,1.8593984345964885,CANDIDATE,KIC 11138155
1.2962418994458114,0.6937225632190521,1.335390763066003,0.9313641033830024,1.1969017866246512,0.2126678987092809,0.9491138475670422,1.2329558721216496,0.9289810659697192,1.351534089761949,1.2327778417672275,1.1632704569950425,0.9615349713638012,1.3996596565391626,0.9807948188740062,0.8780599265343703,1.273923920752413,1.3218178720938978,1.0888247005910547,-0.0331381377634483,1.2720105380639768,0.9973489719714866,1.9241251242117976,0.8719551402963681,1.0493940745619863,0.9738818304068322,1.3055269500765478,1.1226567669914826,1.0942530315062755,1.1073989000074127,1.1621115485438986,0.4577880089072138,0.1192946040000092,1.1789485346354365,1.234566086328362,0.7104951756872157,1.5246986798391298,1.049037446511372,1.270995488911474,1.20920478604697,1.4230983137193651,0.987338149383556,0.7962416131802599,1.32400951018154,1.2717974322593988,1.0014275932475476,0.3006302289419736,1.13252901352305,1.184169426826743,1.1223942150536974,1.0470783732219124,1.3440613536862185,1.0263961605741787,1.076710840029484,1.2095941819720906,1.293298594386861,0.8700188088121611,1.0039453274881298,0.9100845948146192,0.2603863007910183,0.681371039838448,1.039721782556855,0.6083128493258422,1.006639289308615,0.9274012424031548,0.6633614103447023,1.2428077219096516,1.1938163045532992,0.7371936443483911,0.99980143762622,1.0,1.2403692548918972,1.09568127297574,-1.0,1.0731876916278749,0.6501399569519692,1.008948556170734,1.2346098115539683,0.8131795573736085,0.8147925218811775,0.847773051919771,0.724338363603374,0.8493237303878713,0.7348136703832995,1.078075653651371,0.4976814219202001,0.3343366128578324,0.6087732750003327,0.8674458206483089,0.4078317818143168,0.640089082758128,0.4242093002262768,1.118221437128053,1.3635476425310578,0.8822884426177368,0.3614178022701784,0.929443669123109,0.957575645729407,0.8176283943416761,1.3868807969617971,-0.4767085009045759,0.7049604339180078,0.5705387187427609,1.049689592256789,1.1614977919947966,0.6654115000436118,1.037045725525631,0.7568155549090049,0.6370821283194672,1.1209018118119425,1.2046120221754042,0.6982714409778231,0.8038208755524551,0.5458805500243874,0.4356613827580088,1.14734378329777,0.895173431789529,0.8119605022129062,0.2686924235847108,0.724274957267073,0.8190038994828196,0.5661147684734535,0.9533050389773792,1.2319708839694037,1.0859201857883911,1.1215672043655869,1.3513775215734802,0.1496779968411833,0.9464370546276648,0.9981154841684166,1.218208546561479,0.9787473259397323,0.7135732367267674,0.8966587186226861,0.9408300137932072,0.3448668494121556,0.7561044854185144,1.046598315982641,1.1739755129238572,1.100159978823386,1.216978356445698,-0.2132167663956334,1.041603957840675,1.502825931284038,0.9286347925482448,0.3878425619660877,0.9768914528276408,1.0679003534002736,0.876550629401188,0.7715988083737998,1.3138485141753022,1.4382141440137113,1.377133804335818,0.6740292656418432,-0.1038697840361799,1.2331860065919005,1.3317075472591893,1.055417478331257,1.36337189045024,0.8424673756594327,1.093021588383018,0.958788674865342,0.9840784798176452,0.8878355365793391,1.175922774395061,1.395142964745515,0.7450623131287091,1.2685920492928535,-0.0329209074397263,1.3673999710950608,1.187737316638076,0.9408049115418814,0.5774397388429267,0.9565547235218154,0.9859126651347808,0.9327998600050378,0.812396985848681,1.3385058304348747,1.4014081404014147,1.2233021999515257,0.8749749667413839,-0.01392941601005,1.1554936872917057,0.9522950799574648,0.9524455508971548,1.0611557982283837,1.41737759621222,1.0071580004288774,1.279078631316954,1.1852006453637778,0.9342647989808408,1.227655344476667,1.3325832050586714,1.3601832106074294,1.047830062594933,0.155877263812646,1.1252957044856633,1.1234056552839051,0.8505547705749593,1.0697819314141557,1.1315675563326897,CANDIDATE,KIC 9579641
1.016848936017492,1.019207929952867,1.0128291754445464,1.044881270008041,1.0556816654076802,1.0482596880874393,1.0352000689392546,1.0465648326475547,1.0385236088835896,1.0269187447638672,1.039710806214657,1.0349334004837771,1.0750543260289354,1.032620277835396,1.05870328129996,1.0626614706649873,1.034886982138386,1.028469398634673,1.0381986336083515,1.0504446368104838,1.0572046850030503,1.0472146821866697,1.0636515110125973,1.0617755646010485,1.0442497033065925,1.0685283518562882,1.057551545734245,1.0685742365830757,1.0413081694913016,1.0365233818627733,1.0593136818904725,1.0593597172195646,1.037870749008984,1.0265424423041756,1.0508307496816185,1.042038112550384,1.0555024938729236,1.052153223942571,1.0479087281736652,1.044802726624611,1.0396396539183392,1.0421292514676277,1.033225425074568,1.0460843642799091,1.0291543445799802,1.009353435271308,1.019981345620845,1.0252311754800565,1.0176801988408968,1.00955812444197,1.0,0.9926518520208522,0.9801306760763204,1.001562775474184,0.9590471555879656,0.9823134861247026,0.9548576612469124,0.9326366540081872,0.9610101943623224,0.9577446499773664,0.9324127977974808,0.9076201290839992,0.9158290608832188,0.8856456829989052,0.8835928232272308,0.8704088256643308,0.8550598018421804,0.8263451717660217,0.8129750109645433,0.8229985590046708,0.7921135354493998,0.7464755717697726,0.728796668082162,0.7189062618424917,0.7047742018012512,0.7042513021259776,0.6600175284002956,0.6691662404318914,0.6316354865537718,0.6036833592158899,0.5954282076969145,0.5843516983784177,0.5829393051363085,0.5439291263982294,0.5284120839113435,0.5186959769738895,0.4871809440861953,0.4635950187662921,0.4537753021484225,0.4350423692750604,0.3840646492065226,0.3972369862517783,0.3598780034746178,0.3593263089884442,0.3539716527898948,0.3205943640619646,0.3147468445815438,0.2676371389913081,0.2743652231469037,0.284592300757449,0.255640359047677,0.2558025960295537,0.2463422656182691,0.2146595670549858,-0.0794601858579155,-0.6595421361076674,-1.0,-0.7970244558475523,-0.2413899906127137,0.1163936174128967,0.2191072678401453,0.2064488190196597,0.2024520777339953,0.223177754320487,0.2271937857271656,0.2327618020225075,0.2641309771200956,0.2485417223019305,0.2668752285734522,0.2937589079660826,0.25463308687649,0.3156498739793183,0.3329949478630583,0.363302529014195,0.3778272754096564,0.3780087346358226,0.3972705076248306,0.4323259905208947,0.422066044726919,0.448988683895305,0.4587645570670213,0.4767649392184431,0.5396646516094419,0.55818690311687,0.5667708326479828,0.6153854969537734,0.5876526105570672,0.6407686133482233,0.6539247871841538,0.6778814733943576,0.7254413384751432,0.7415692704028415,0.7598041646906524,0.8177301885929532,0.8256207994366506,0.8451344794768161,0.8795718509738524,0.884236514133563,0.902433265841128,0.9338388523448544,0.970804727101705,0.9707650507823976,1.009877855731787,1.0009196794424788,1.0392862329185657,1.0362683159043866,1.0692800880291775,1.0648605036398555,1.0853634974277029,1.087361838326251,1.1019820273319296,1.125320624895108,1.1394163347615152,1.121439857322197,1.1388473442326157,1.1398439197757064,1.162330550817483,1.1450995071615924,1.159993569190363,1.1403524189004448,1.1531548151368969,1.1308558441557068,1.15030758653861,1.1682853170134089,1.170433717541562,1.1459775684046103,1.1280596509885086,1.1419679168416146,1.1624888953864547,1.1241697122650212,1.1375739497469504,1.1179996187823122,1.1091662838511134,1.1308084887032162,1.1148769098554738,1.1357517277850206,1.12810453260522,1.094201128667408,1.0976160383270608,1.0824521011931865,1.0761527698031623,1.08233040736316,1.059001111124457,1.0742989396344342,1.0655517358609052,1.0470681423008203,1.0646416875760052,1.0362067912538817,1.044073106180338,1.0509957340093596,1.039500976195059,CANDIDATE,KIC 4936180
1.0903399015452848,0.8357262920475782,1.0381553636928742,0.8887233572936105,1.0112913432871724,0.8373721632394937,1.0006324031163136,1.0471849369686903,0.8948239068410186,1.1152861735977453,0.8279893213764437,1.1022018423848805,0.8731780129074922,1.0625087476319586,0.9376976844743996,0.9682884225507112,1.0890626738410132,0.9034638986884866,1.1398395363292926,0.8096696911985796,1.1251820977128546,0.8767582679097706,1.0627571818099064,0.9563849107447754,0.9914008952065366,1.1056697057205347,0.8769859349056718,1.1871219681120675,0.9092686683372944,1.086854145881855,0.8896129329501108,1.0770064330794429,0.9684274882583046,0.9373455277199448,1.176564343069266,0.7505480248468137,1.1874423844899535,0.917709353488268,1.076422040636033,0.918668019933484,1.002849429647125,1.0250458049527384,0.815639341845726,1.18716219144987,0.7682974098499188,1.1765498112741082,0.9002211053351891,1.0321397069903049,0.9064715191046444,0.9355554285700488,1.0623371045456167,0.7955494663183815,1.1681394798201337,0.7276061477821307,1.0910557818589353,0.8979738985066641,1.0275447077416486,0.9127896997195066,0.8818609438481192,1.0870525437969536,0.662839339567346,1.1544895146262428,0.8685683023958712,0.9978237773812908,0.8900101929970112,0.9400477054531522,0.9247890510395635,0.7590983799508104,1.148283316037959,0.6596623330304192,1.084103392340301,0.9219505932905158,0.933289626245468,0.8310275077190314,0.8526862694072224,0.9736349055563668,0.6748773831632165,1.1059417635861055,0.6802382614276044,1.0584174951104914,0.9147250265800392,0.904262920327768,0.857696790201691,0.8130073305686163,0.9856786322908788,0.5749219722094672,1.0730991562509171,0.7390213575960589,0.8186640227844713,0.6873806247174573,0.5503116574361276,0.3527282269185703,0.0031790573755299,0.1296878067895481,-0.474395569507503,-0.219366569062696,-0.5075589330057939,-0.6382890876996774,-0.7570695129413962,-0.8008038844570422,-0.8651776828407316,-1.0,-0.6131951551456936,-0.8950110731482088,-0.4477992757874596,-0.3738799228319156,-0.1697876528375355,-0.188440443562649,0.1734823338583621,0.3642555782554769,0.3153272897329408,0.857231628280609,0.7704307597190028,0.884308083809355,0.8915419244512401,0.9846650378103848,0.8247654810440046,0.8798853770249815,1.0067305179341484,0.733704409991816,1.0365328044258235,0.985810414096632,0.9972341612953052,0.8790660410857131,0.9875184064871444,0.9324064945916712,0.7835462484113743,1.122762227512583,0.8617934289749428,1.0706307569342663,1.0440774436110432,1.0322999335083576,0.8981091850739737,1.0308658387695768,0.9178738073098068,0.8260051184667868,1.1812187625882125,0.9834135947494343,1.0557536542436072,1.1180155409912158,1.1038833634879983,0.8759390172920081,1.071627232554734,1.0416926619490094,0.834548253284078,1.1646086852394224,1.1589983765039549,1.0862693239620007,1.0505750986210436,1.1933512185951272,0.99191280123449,0.9881889460783052,1.1885744445965527,1.0251520924212376,1.1249185881792023,1.211080487728584,1.1499572956920394,1.079575486465547,1.1692591963149557,1.1091822653385903,0.9943767296699432,1.2740917530380391,1.152061198268398,1.1778365000853246,1.192299742148703,1.16059570981843,1.110302351493616,1.22050960081555,1.0970110577810726,1.0,1.2918084452098522,1.205002291012747,1.1633316799957922,1.208731615025758,1.2589743699243208,1.0713797935045863,1.1350135345242216,1.2561038359103065,1.09215260671235,1.226031208918917,1.2723736728746602,1.1657939112324498,1.219440919074368,1.253900910630328,1.0959517264868144,1.0755737519446815,1.3072363515877157,1.187961769934045,1.1384750317846128,1.2298747525388851,1.1851586367185432,1.125499324465142,1.2160073137428091,1.1125220718004478,1.0271566472746354,1.2708209618613158,1.1299233688958827,1.1652000485862268,1.1337934710041535,1.178433611829204,1.0904854809926792,CANDIDATE,KIC 5115978
